parkinglot_id,parkinglot_name,latitude,longitude,parkinglot_div,parkinglot_type,parkinglot_num,parkinglot_cost,parkinglot_add,parkinglot_time
12026,"""봉양7리 제1,2공영주차장(중앙교회 옆)""",37.38157263,128.6646062,공영,노외,38,유료,강원도 정선군 정선읍 봉양리 392-6,연중 무휴
12027,"""봉양7리 제1,2공영주차장(중앙교회 옆)""",37.38157263,128.6646062,공영,노외,38,유료,강원도 정선군 정선읍 봉양리 392-6,연중 무휴
12028,정선공영주차장(조양연립앞),37.37879878,128.6645359,공영,노외,38,유료,강원도 정선군 정선읍 봉양리 143-7,연중 무휴
12029,정선공영주차장(조양연립앞),37.37879878,128.6645359,공영,노외,38,유료,강원도 정선군 정선읍 봉양리 143-7,연중 무휴
12030,연세의원 옆,37.37902341,128.6644505,공영,노상,11,유료,강원도 정선군 정선읍 봉양리 357-35,연중 무휴
12031,연세의원 옆,37.37902341,128.6644505,공영,노상,11,유료,강원도 정선군 정선읍 봉양리 357-35,연중 무휴
12032,여좌공영주차장(침례교회근처),35.155252,128.664336,공영,노외,5,무료,경상남도 창원시 진해구 여좌동 761-117,연중 무휴
12033,부계면사무소 주차장,36.100749,128.664163,공영,노외,30,무료,경상북도 군위군 부계면 창평리 895-1,연중 무휴
12034,교육지원청 옆,37.38131676,128.6640948,공영,노상,26,유료,강원도 정선군 정선읍 봉양리 398-1,연중 무휴
12035,교육지원청 옆,37.38131676,128.6640948,공영,노상,26,유료,강원도 정선군 정선읍 봉양리 398-1,연중 무휴
12036,반지동 42-9 임시 공영주차장,35.2428128,128.6640584,공영,노외,27,무료,경상남도 창원시 성산구 반지동 42-9,연중 무휴
12037,대죽동공영주차장,35.146154,128.663919,공영,노외,15,무료,경상남도 창원시 진해구 대죽동 32-65,연중 무휴
12038,여좌공영주차장(침례교회근처-보수),35.155314,128.663709,공영,노외,5,무료,"""경상남도 창원시 진해구 여좌동 761-140,761-141.142""",연중 무휴
12039,대야공영주차장(여좌2가동),35.159691,128.663274,공영,노외,10,무료,경상남도 창원시 진해구 여좌동 99-23~6,연중 무휴
12040,방촌시장 공영주차장,35.881197,128.663161,공영,노외,49,유료,대구광역시 동구 방촌동 1072-1,연중 무휴
12041,방촌시장 공영주차장,35.881197,128.663161,공영,노외,49,유료,대구광역시 동구 방촌동 1072-1,연중 무휴
12042,삼동로 128번길(효성사원아파트 옆) 노상주차장,35.2210754,128.6630651,공영,노상,67,무료,경상남도 창원시 성산구 내동 454-8,연중 무휴
12043,여좌공영주차장(삼원맨션근처),35.157164,128.663054,공영,노외,5,무료,경상남도 창원시 진해구 여좌동 128-21,연중 무휴
12044,"""중원,화천동 공영주차장""",35.151281,128.662917,공영,노상,86,유료,"""경상남도 창원시 진해구 중원1로,화천동""",연중 무휴
12045,여좌동삼원맨션옆,35.1576,128.662822,공영,노외,10,무료,경상남도 창원시 진해구 여좌동122-35,연중 무휴
12046,여좌공영주차장(여좌4통),35.158852,128.662732,공영,노외,5,무료,경상남도 창원시 진해구 여좌동 111-21,연중 무휴
12047,여좌동,35.162727,128.662543,공영,노외,16,무료,경상남도 창원시 진해구 여좌동43-42,연중 무휴
12048,중앙로공영주차장,35.154063,128.661723,공영,노외,30,유료,"""경상남도 창원시 진해구 충무동 7-29, 여좌761-44""",연중 무휴
12049,우보면사무소 주차장,36.194968,128.661645,공영,노외,26,무료,경상북도 군위군 우보면 이화리 1193-2,연중 무휴
12050,대상공원(외동배수지 앞) 공영주차장,35.2187351,128.6614134,공영,노외,35,무료,경상남도 창원시 성산구 내동 628,연중 무휴
12051,충무동공영주차장,35.153635,128.661343,공영,노외,10,무료,경상남도 창원시 진해구 충무동 11-3,연중 무휴
12052,여좌동,35.165586,128.661286,공영,노외,9,무료,경상남도 창원시 진해구 여좌동8-1,연중 무휴
12053,여좌공영주차장(이송빌라트옆),35.160123,128.66124,공영,노외,25,무료,"""경상남도 창원시 진해구 여좌동 97-2,97-12.13""",연중 무휴
12054,반지동 72-8 임시 공영주차장,35.2390114,128.661129,공영,노외,18,무료,경상남도 창원시 성산구 반지동 72-8,연중 무휴
12055,동읍 남산리 456번지,35.2711284,128.6611211,공영,노외,75,무료,경상남도 창원시 의창구 동읍 남산리 456,연중 무휴
12056,여좌동공영주차장,35.163802,128.661066,공영,노외,9,무료,경상남도 창원시 진해구 여좌동 8-18,연중 무휴
12057,헌녀공영주차장,35.15836,128.660527,공영,노외,6,무료,경상남도 창원시 진해구 여좌동 120-37,연중 무휴
12058,내동 공영주차장,35.968509,128.660519,공영,노외,16,무료,대구광역시 동구 내동 112-7,연중 무휴
12059,여좌공영주차장(여좌농협길),35.156759,128.660505,공영,노외,16,무료,경상남도 창원시 진해구 여좌동 126-30,연중 무휴
12060,완암로(테크노파크 옆) 노상주차장,35.2041534,128.6604005,공영,노상,95,무료,경상남도 창원시 성산구 웅남동 514,연중 무휴
12061,"""여좌공영주차장(설령대길,한전근처)""",35.164019,128.660274,공영,노외,7,무료,경상남도 창원시 진해구 여좌동 6-23,연중 무휴
12062,정선군의회 뒤 주차장,37.37943536,128.6602689,공영,노외,66,무료,강원도 정선군 정선읍 봉양리 221-1,연중 무휴
12063,정선군의회 뒤 주차장,37.37943536,128.6602689,공영,노외,66,무료,강원도 정선군 정선읍 봉양리 221-1,연중 무휴
12064,"""정선군청, 예술회관 주변 주차장""",37.38060304,128.6602631,공영,노외,78,무료,강원도 정선군 정선읍 봉양리 255-2,연중 무휴
12065,"""정선군청, 예술회관 주변 주차장""",37.38060304,128.6602631,공영,노외,78,무료,강원도 정선군 정선읍 봉양리 255-2,연중 무휴
12066,진해역철도화물홈,35.153654,128.660115,공영,노외,42,무료,경상남도 창원시 진해구 충장로 71,연중 무휴
12067,태백동임시주차장,35.1561483,128.6600606,공영,노외,38,무료,"""경상남도 창원시 진해구 경화동 1141-3 ,4,6,35,36,44,45""",연중 무휴
12068,여좌공영주차장(진해여고근처),35.156189,128.659773,공영,노외,14,무료,"""경상남도 창원시 진해구 여좌동 761-215,216,444,338.339""",연중 무휴
12069,시민회관주차장,35.170492,128.659562,공영,노외,119,무료,"""경상남도 창원시 진해구 태백동 산55인근,태백동 98-6""",연중 무휴
12070,창원문성대학 주차장,35.2380493,128.6594855,민영,노외,513,유료,경상남도 창원시 의창구 두대동 298-11,연중 무휴
12071,여좌복개천공영주차장,35.155597,128.65947,공영,노외,40,무료,경상남도 창원시 진해구 여좌동 930-2,연중 무휴
12072,봉곡로23번길(봉곡동70-5번지~봉곡동70-8번지),35.2479923,128.659436,공영,노상,6,무료,경상남도 창원시 의창구 봉곡동 70-5,연중 무휴
12073,내동 453 임시 공영주차장,35.220815,128.6590865,공영,노외,59,무료,경상남도 창원시 성산구 내동 453,연중 무휴
12074,동읍 석산리 443-10번지,35.3143556,128.659024,공영,노외,10,무료,경상남도 창원시 의창구 동읍 석산리 443-10,연중 무휴
12075,여명4길공영주차장,35.159081,128.658235,공영,노외,8,무료,경상남도 창원시 진해구 여좌동 107-5,연중 무휴
12076,완암로(윤성정밀 옆) 노상주차장,35.2098287,128.6582322,공영,노상,82,무료,경상남도 창원시 성산구 웅남동 69,연중 무휴
12077,연덕로(강림중공업 옆) 노상주차장,35.2098287,128.6582322,공영,노상,106,무료,경상남도 창원시 성산구 웅남동 69,연중 무휴
12433,칠성시장광로주차장,35.87695466,128.6043758,공영,노상,72,유료,대구광역시 북구 칠성동1가 276,"일요일,공휴일 휴무"
12434,신천교고가도로밑주차장,35.87695466,128.6043758,공영,노상,49,유료,대구광역시 북구 칠성동1가 276,"일요일,공휴일 휴무"
12435,신천동로(대현동),35.884302,128.604355,공영,노상,11,무료,대구광역시 북구 대현동 524,연중 무휴
12436,신천동로146길인근,35.884302,128.604355,공영,노상,12,무료,대구광역시 북구 대현동 524,연중 무휴
12437,신천동로148길인근,35.884302,128.604355,공영,노상,15,무료,대구광역시 북구 대현동 524,연중 무휴
12438,대현로9길인근,35.887937,128.604323,공영,노상,38,무료,대구광역시 북구 대현동 241,연중 무휴
12439,동인유료주차장,35.8709349,128.6042914,민영,노외,15,유료,대구광역시 중구 동인동1가 288-2,"일요일,공휴일 휴무"
12440,뉴대봉유료주차장,35.859206,128.604233,민영,노외,17,유료,대구광역시 중구 대봉동 41-27,"일요일,공휴일 휴무"
12441,대봉1동주민센터 주변 노상주차장,35.8616209,128.604219,공영,노상,27,유료,대구광역시 중구 대봉동 19-17,"일요일,공휴일 휴무"
12442,대현로3길인근,35.887164,128.60389,공영,노상,9,무료,대구광역시 북구 대현동 236-12,연중 무휴
12443,동덕유료주차장,35.8648501,128.6038831,민영,노외,40,유료,대구광역시 중구 삼덕동2가 246,"일요일,공휴일 휴무"
12444,대구체육관로10길인근,35.891446,128.603861,공영,노상,14,무료,대구광역시 북구 산격동 1497-20,연중 무휴
12445,대현로10길인근,35.882415,128.603684,공영,노상,5,무료,대구광역시 북구 대현동 439-4,연중 무휴
12446,칠성농협앞주차장,35.87666945,128.6035994,공영,노상,34,유료,대구광역시 북구 칠성동1가 164-8,"일요일,공휴일 휴무"
12447,창원육교하부,35.254091,128.6035985,공영,노외,115,유료,경상남도 창원시 의창구 소계동 130-299,연중 무휴
12448,삼덕네거리남편주차장,35.86194214,128.6035285,공영,노상,77,유료,대구광역시 중구 대봉동 654-1,"일요일,공휴일 휴무"
12449,고산골공영주차장,35.830066,128.603513,공영,노외,88,유료,대구광역시 남구 봉덕2동 1256,연중 무휴
12450,칠성시장북편주차장,35.87781729,128.6034808,공영,노상,28,유료,대구광역시 북구 칠성동1가 275-6,"일요일,공휴일 휴무"
12451,고산골공영주차장,35.83003907,128.6034484,공영,노외,88,유료,대구광역시 남구 봉덕2동 1256,연중 무휴
12452,대구체육관로9길인근,35.893791,128.603405,공영,노상,41,무료,대구광역시 북구 산격동 1427-1,연중 무휴
12453,경일유료주차장,35.856007,128.603126,민영,노외,8,유료,대구광역시 중구 대봉동 188-6,"일요일,공휴일 휴무"
12454,가창유료주차장,35.870673,128.603078,민영,노외,27,유료,대구광역시 중구 동인동2가 62-6,"일요일,공휴일 휴무"
12455,대구유료주차장,35.872008,128.603035,민영,노외,20,유료,대구광역시 중구 동인동1가 226-3,"일요일,공휴일 휴무"
12456,신천둔치주차장,35.87892324,128.6029893,공영,노외,437,유료,대구광역시 북구 칠성동2가 656-1,연중 무휴
12457,산격로13길인근,35.896983,128.602916,공영,노상,3,무료,대구광역시 북구 산격동 1185-38,연중 무휴
12100,명서상업지역,35.2420328,128.6496379,공영,노외,34,유료,경상남도 창원시 의창구 명서동 200-3,연중 무휴
12101,예미역 옆 (철도청 임대),37.21257333,128.6492872,공영,노외,42,무료,강원도 정선군 신동읍 예미리 200-10,연중 무휴
12102,예미역 옆 (철도청 임대),37.21257333,128.6492872,공영,노외,42,무료,강원도 정선군 신동읍 예미리 200-10,연중 무휴
12103,웅남공단 공영주차장(2),35.2095668,128.6483003,공영,노외,52,무료,경상남도 창원시 성산구 신촌동 503-13,연중 무휴
12104,명서로(명서동34-7번지~명서동 151-8번지),35.2512831,128.648269,공영,노상,37,무료,경상남도 창원시 의창구 명서동 34-7,연중 무휴
12105,더원 주차장,35.2400079,128.6478975,민영,노외,14,유료,경상남도 창원시 의창구 명서동 208-8,연중 무휴
12106,명서동 210번지,35.2392865,128.6475259,공영,노외,70,무료,경상남도 창원시 의창구 명서동 210,연중 무휴
12107,가창용계리,35.75790801,128.6473947,공영,노외,20,무료,대구광역시 달성군 가창면 121-1,연중 무휴
12108,원이대로224번길(명서동181-1번지~명서동191-14번지 앞),35.2403304,128.6467689,공영,노상,62,무료,경상남도 창원시 의창구 명서동 191-14,연중 무휴
12109,웅남공단 공영주차장,35.2130829,128.6465137,공영,노외,180,무료,경상남도 창원시 성산구 신촌동 121,연중 무휴
12110,신촌동 91 임시 공영주차장,35.2180036,128.6461826,공영,노외,450,무료,경상남도 창원시 성산구 신촌동 91,연중 무휴
12111,명서시장주차장,35.2498949,128.6459336,민영,노외,67,유료,경상남도 창원시 의창구 명서동 49-4,연중 무휴
12112,명서로(명서동132-10번지~명서동145-18번지 앞),35.2453945,128.6458947,공영,노상,55,무료,경상남도 창원시 의창구 명서동 132-10,연중 무휴
12113,예미안경다리 옆 (철도청 임대),37.21147482,128.6450954,공영,노외,27,무료,강원도 정선군 신동읍 예미리 742-8,연중 무휴
12114,예미안경다리 옆 (철도청 임대),37.21147482,128.6450954,공영,노외,27,무료,강원도 정선군 신동읍 예미리 742-8,연중 무휴
12115,원이대로220번길(명서동131-12번지 ~ 105-15번지),35.2451304,128.6446347,공영,노상,47,무료,경상남도 창원시 의창구 명서동 131-12,연중 무휴
12116,만촌동공영주차장3,35.867377,128.644391,공영,노외,17,무료,대구광역시 수성구 만촌동 970-14,연중 무휴
12117,공단로 166번길 노상주차장,35.2117348,128.6442284,공영,노상,69,무료,경상남도 창원시 성산구 신촌동 119-5,연중 무휴
12118,만촌동공영주차장1,35.8683224,128.6440387,공영,노외,5,무료,대구광역시 수성구 만촌동 668-16,연중 무휴
12119,만촌동공영주차장1,35.8683224,128.6440387,공영,노외,5,무료,대구광역시 수성구 만촌동 668-16,연중 무휴
12120,장유1동 무계마을주차장,35.3049676,128.6440274,공영,노외,40,무료,경상남도 김해시 무계동 325,연중 무휴
12121,예미4리 공영주차장(신동학원 앞),37.21557405,128.6436749,공영,노외,25,무료,강원도 정선군 신동읍 예미리 718-6,연중 무휴
